User_ID,Region,Age_Group,Daily_Screen_Time,Subscription_Count,Monthly_Digital_Spend,Digital_Fatigue_Score,Sleep_Quality,Sentiment_Index,User_Review_Note,Lifestyle_Class
9561,LATAM,Millennial (25-40),5.91,5,55.71,5,Good,0.13,"Some subscriptions are useful, others are just taking up space and money. (TikTok mainly)",Balanced
9562,North America,Gen Z (18-24),10.77,4,67.7,7,Poor,-0.23,"Trying to be more mindful, but it's difficult in today's world. (Fitness App mainly)",Balanced
9563,Asia-Pacific,Gen Z (18-24),10.56,2,35.95,6,Poor,-0.01,"I have too many apps, but I don't know which ones to cut.",Balanced
9564,Asia-Pacific,Gen Z (18-24),10.39,2,37.93,7,Poor,-0.45,Too many ads and expensive subscriptions. I feel drained every day. (Fitness App mainly),Balanced
9565,Europe,Millennial (25-40),7.33,4,72.22,6,Fair,-0.1,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9566,Europe,Boomer (57+),3.12,1,3.72,2,Good,0.76,Technology enables my creativity and professional growth. Love the digital ecosystem. (YouTube Premium mainly),Minimalist
9567,Asia-Pacific,Millennial (25-40),8.2,5,51.65,7,Good,-0.39,The constant notifications make it impossible to focus. My mental health is suffering.,Balanced
9568,Africa,Gen X (41-56),5.58,4,37.41,5,Good,0.31,"I use digital tools for work and entertainment, but I try to maintain balance. (Email Premium mainly)",Balanced
9569,Asia-Pacific,Gen Z (18-24),10.04,3,53.74,6,Fair,-0.43,Uninstalled half my apps but the habit is hard to break. Still checking constantly.,Balanced
9570,LATAM,Gen X (41-56),4.14,3,27.62,4,Excellent,0.48,Using apps for meditation and fitness really improved my overall wellness.,Balanced
9571,Asia-Pacific,Millennial (25-40),6.81,7,76.0,6,Poor,-0.15,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9572,North America,Boomer (57+),2.83,1,6.2,3,Good,0.41,Technology enables my creativity and professional growth. Love the digital ecosystem. (Fitness App mainly),Minimalist
9573,North America,Gen X (41-56),6.67,7,114.33,8,Poor,-0.68,The constant notifications make it impossible to focus. My mental health is suffering. (TikTok mainly),Balanced
9574,North America,Millennial (25-40),8.26,5,92.33,7,Excellent,-0.24,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9575,Asia-Pacific,Gen X (41-56),4.97,5,63.26,4,Good,0.6,Digital tools help me stay connected with family abroad. Can't imagine life without them. (TikTok mainly),Balanced
9576,Europe,Gen Z (18-24),9.37,2,18.13,5,Fair,-0.15,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9577,Asia-Pacific,Millennial (25-40),6.76,5,64.54,5,Excellent,0.0,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9578,LATAM,Gen Z (18-24),7.3,4,49.72,5,Good,0.08,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9579,North America,Millennial (25-40),7.59,6,114.31,7,Poor,-0.17,"I have too many apps, but I don't know which ones to cut. (YouTube Premium mainly)",Balanced
9580,Europe,Millennial (25-40),6.75,5,99.03,5,Poor,-0.23,"I have too many apps, but I don't know which ones to cut.",Balanced
9581,Europe,Gen X (41-56),4.11,3,53.05,5,Excellent,0.11,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9582,Asia-Pacific,Millennial (25-40),8.19,5,59.9,5,Poor,0.18,"Digital wellness is important, but finding the right balance is challenging. (Discord mainly)",Balanced
9583,North America,Gen X (41-56),5.11,5,93.46,5,Excellent,0.09,"Some subscriptions are useful, others are just taking up space and money. (TikTok mainly)",Balanced
9584,North America,Millennial (25-40),6.22,5,103.59,6,Excellent,-0.31,"I have too many apps, but I don't know which ones to cut.",Balanced
9585,Middle East,Gen Z (18-24),5.99,5,69.13,4,Poor,0.28,"I have too many apps, but I don't know which ones to cut.",Balanced
9586,LATAM,Gen X (41-56),3.82,5,39.7,4,Good,0.28,Screen time depends on work demands. Weekends are usually better.,Balanced
9587,North America,Gen X (41-56),3.9,3,58.23,4,Poor,0.32,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9588,Asia-Pacific,Boomer (57+),1.5,2,26.83,3,Fair,0.09,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9589,Europe,Gen X (41-56),5.85,3,47.38,6,Good,-0.16,Screen time depends on work demands. Weekends are usually better.,Balanced
9590,LATAM,Gen X (41-56),4.2,6,64.23,5,Excellent,0.24,"Digital wellness is important, but finding the right balance is challenging. (Discord mainly)",Balanced
9591,Asia-Pacific,Gen X (41-56),5.19,4,45.91,6,Good,-0.3,Screen time depends on work demands. Weekends are usually better.,Balanced
9592,North America,Gen Z (18-24),9.62,2,43.05,6,Fair,-0.28,"I have too many apps, but I don't know which ones to cut.",Balanced
9593,LATAM,Gen Z (18-24),7.16,4,41.1,5,Fair,0.09,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9594,Asia-Pacific,Gen Z (18-24),10.53,3,26.49,6,Poor,-0.31,"Some subscriptions are useful, others are just taking up space and money. (Spotify mainly)",Balanced
9595,Europe,Millennial (25-40),7.05,5,72.7,5,Fair,-0.27,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9596,Europe,Millennial (25-40),6.54,4,58.85,6,Good,-0.08,Screen time depends on work demands. Weekends are usually better. (Netflix mainly),Balanced
9597,Asia-Pacific,Boomer (57+),2.51,1,10.44,3,Good,0.49,I've set healthy boundaries with screen time and feel much better now. (Email Premium mainly),Minimalist
9598,Europe,Millennial (25-40),6.17,6,114.92,6,Excellent,-0.27,"I use digital tools for work and entertainment, but I try to maintain balance. (Instagram mainly)",Balanced
9599,Europe,Gen X (41-56),4.63,3,49.03,5,Fair,0.08,"Some subscriptions are useful, others are just taking up space and money. (Email Premium mainly)",Balanced
9600,Asia-Pacific,Gen X (41-56),5.21,4,48.74,5,Excellent,0.13,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9601,North America,Gen Z (18-24),9.43,2,44.73,7,Fair,-0.34,The constant notifications make it impossible to focus. My mental health is suffering. (Instagram mainly),Balanced
9602,LATAM,Gen Z (18-24),8.12,2,14.41,4,Good,0.59,Found the right mix of subscriptions that actually add value to my life.,Balanced
9603,North America,Millennial (25-40),7.41,4,67.85,6,Excellent,-0.24,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9604,North America,Gen X (41-56),5.36,4,82.52,4,Excellent,0.17,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9605,Asia-Pacific,Boomer (57+),3.75,3,39.43,3,Good,0.25,"I have too many apps, but I don't know which ones to cut.",Balanced
9606,LATAM,Millennial (25-40),6.65,5,39.36,6,Fair,-0.14,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9607,LATAM,Boomer (57+),3.14,2,13.88,3,Good,0.25,Screen time depends on work demands. Weekends are usually better. (TikTok mainly),Balanced
9608,Asia-Pacific,Millennial (25-40),7.12,5,57.1,5,Fair,0.08,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9609,Europe,Gen X (41-56),4.54,4,69.3,5,Excellent,-0.11,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9610,LATAM,Gen X (41-56),4.8,3,39.44,5,Excellent,0.25,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9611,Asia-Pacific,Gen Z (18-24),10.74,2,27.82,6,Poor,-0.17,Screen time depends on work demands. Weekends are usually better.,Balanced
9612,Europe,Gen Z (18-24),8.81,2,23.16,4,Poor,0.42,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
9613,Africa,Gen Z (18-24),7.71,2,4.14,5,Fair,-0.01,"Digital wellness is important, but finding the right balance is challenging. (Email Premium mainly)",Balanced
9614,North America,Millennial (25-40),6.72,6,111.1,6,Good,-0.2,"I have too many apps, but I don't know which ones to cut.",Balanced
9615,Middle East,Gen X (41-56),4.43,3,39.68,4,Good,0.13,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9616,Africa,Gen Z (18-24),7.2,2,3.56,5,Fair,0.45,Found the right mix of subscriptions that actually add value to my life. (Instagram mainly),Balanced
9617,Asia-Pacific,Gen X (41-56),4.29,4,55.53,4,Good,0.32,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9618,Middle East,Millennial (25-40),5.5,6,54.02,5,Good,0.38,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
9619,Asia-Pacific,Gen X (41-56),7.15,6,70.86,6,Excellent,-0.07,"I have too many apps, but I don't know which ones to cut. (Cloud Storage mainly)",Balanced
9620,North America,Gen X (41-56),5.34,4,56.53,5,Excellent,-0.08,"I use digital tools for work and entertainment, but I try to maintain balance. (Netflix mainly)",Balanced
9621,Asia-Pacific,Gen X (41-56),7.24,6,76.31,8,Fair,-0.55,Quality of sleep has dropped noticeably since my screen time increased. (TikTok mainly),Balanced
9622,North America,Millennial (25-40),6.32,5,87.35,5,Good,-0.07,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9623,Asia-Pacific,Millennial (25-40),8.4,4,52.48,7,Good,-0.29,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9624,LATAM,Gen X (41-56),2.25,4,32.09,4,Good,0.23,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9625,Asia-Pacific,Gen Z (18-24),10.2,2,35.76,6,Poor,-0.08,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9626,Europe,Millennial (25-40),7.65,4,47.34,6,Excellent,0.05,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9627,Asia-Pacific,Gen Z (18-24),10.87,2,31.29,6,Good,-0.24,"I use digital tools for work and entertainment, but I try to maintain balance. (Instagram mainly)",Balanced
9628,Africa,Gen X (41-56),3.19,5,23.92,4,Good,0.1,"Some subscriptions are useful, others are just taking up space and money. (Instagram mainly)",Balanced
9629,North America,Gen X (41-56),6.01,4,75.75,6,Good,0.0,"Digital wellness is important, but finding the right balance is challenging. (Cloud Storage mainly)",Balanced
9630,Asia-Pacific,Gen X (41-56),4.97,5,60.42,5,Poor,-0.0,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9631,North America,Millennial (25-40),7.34,7,981.0569255769555,6,Poor,-0.09,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9632,Asia-Pacific,Gen Z (18-24),9.85,2,32.47,5,Fair,0.12,Screen time depends on work demands. Weekends are usually better. (YouTube Premium mainly),Balanced
9633,North America,Boomer (57+),1.97,2,39.94,2,Good,0.5,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Balanced
9634,Asia-Pacific,Millennial (25-40),9.06,4,46.17,7,Fair,-0.32,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9635,Europe,Millennial (25-40),7.19,5,86.35,6,Fair,0.26,Screen time depends on work demands. Weekends are usually better.,Balanced
9636,North America,Gen X (41-56),6.04,7,127.25,7,Poor,-0.64,The constant notifications make it impossible to focus. My mental health is suffering.,Balanced
9637,Middle East,Gen Z (18-24),8.49,6,84.85,7,Fair,-0.58,Too many ads and expensive subscriptions. I feel drained every day. (Discord mainly),Balanced
9638,North America,Gen Z (18-24),9.0,2,31.29,5,Good,0.08,"I have too many apps, but I don't know which ones to cut.",Balanced
9639,Asia-Pacific,Millennial (25-40),8.77,7,87.11,7,Fair,-0.36,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect. (Cloud Storage mainly)",Balanced
9640,North America,Millennial (25-40),7.88,4,77.72,6,Fair,-0.2,"Some subscriptions are useful, others are just taking up space and money. (Discord mainly)",Balanced
9641,Asia-Pacific,Millennial (25-40),6.97,4,43.28,6,Good,-0.22,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9642,Asia-Pacific,Boomer (57+),3.36,2,40.96,3,Excellent,0.64,Digital tools help me stay connected with family abroad. Can't imagine life without them. (YouTube Premium mainly),Balanced
9643,Europe,Millennial (25-40),6.33,8,136.52,7,Fair,-0.24,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9644,North America,Millennial (25-40),8.76,5,91.95,7,Poor,-0.21,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9645,Europe,Gen X (41-56),5.6,4,71.74,5,Excellent,-0.1,"I have too many apps, but I don't know which ones to cut.",Balanced
9646,Asia-Pacific,Boomer (57+),2.94,4,43.95,3,Good,0.54,I've set healthy boundaries with screen time and feel much better now.,Balanced
9647,LATAM,Gen Z (18-24),9.09,3,42.31118783183416,6,Fair,-0.01,Screen time depends on work demands. Weekends are usually better.,Balanced
9648,Asia-Pacific,Gen X (41-56),4.13,3,33.54,4,Excellent,0.1,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9649,Asia-Pacific,Gen X (41-56),4.8,5,64.44,5,Excellent,0.44,Found the right mix of subscriptions that actually add value to my life.,Balanced
9650,Europe,Gen Z (18-24),9.15,2,22.32,6,Good,-0.06,"Some subscriptions are useful, others are just taking up space and money. (Spotify mainly)",Balanced
9651,Europe,Millennial (25-40),8.94,5,64.54,7,Poor,-0.42,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect. (Instagram mainly)",Balanced
9652,North America,Millennial (25-40),6.62,4,76.03,5,Good,-0.01,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9653,Europe,Gen X (41-56),3.58,5,78.66,5,Excellent,0.15,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9654,Europe,Millennial (25-40),5.99,5,80.57,5,Good,0.25,"Trying to be more mindful, but it's difficult in today's world. (Cloud Storage mainly)",Balanced
9655,Asia-Pacific,Millennial (25-40),8.52,4,21.59,7,Poor,-0.29,Screen time depends on work demands. Weekends are usually better. (Cloud Storage mainly),Balanced
9656,Asia-Pacific,Gen X (41-56),4.92,3,50.76,4,Good,0.47,I've set healthy boundaries with screen time and feel much better now. (Discord mainly),Balanced
9657,Middle East,Millennial (25-40),5.72,4,52.05,5,Fair,0.12,"I use digital tools for work and entertainment, but I try to maintain balance. (Fitness App mainly)",Balanced
9658,North America,Boomer (57+),3.49,2,49.35,4,Excellent,0.17,"Trying to be more mindful, but it's difficult in today's world. (Cloud Storage mainly)",Balanced
9659,Asia-Pacific,Boomer (57+),2.87,1,36.966483489156836,2,Excellent,0.93,Technology enables my creativity and professional growth. Love the digital ecosystem.,Minimalist
9660,LATAM,Millennial (25-40),6.34,4,36.99,5,Fair,0.18,Screen time depends on work demands. Weekends are usually better. (Discord mainly),Balanced
9661,Asia-Pacific,Boomer (57+),3.43,1,15.33,3,Excellent,0.37,Found the right mix of subscriptions that actually add value to my life.,Minimalist
9662,Europe,Gen Z (18-24),9.01,2,34.34,5,Fair,0.21,"I use digital tools for work and entertainment, but I try to maintain balance. (Fitness App mainly)",Balanced
9663,Europe,Gen Z (18-24),9.22,2,35.33,6,Poor,-0.21,"I use digital tools for work and entertainment, but I try to maintain balance. (YouTube Premium mainly)",Balanced
9664,North America,Millennial (25-40),7.67,4,58.1,6,Fair,0.07,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9665,Europe,Gen X (41-56),5.64,6,102.17,7,Excellent,-0.21,"I use digital tools for work and entertainment, but I try to maintain balance. (Discord mainly)",Balanced
9666,LATAM,Gen X (41-56),3.64,4,27.57,4,Excellent,0.41,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
9667,North America,Millennial (25-40),5.06,5,83.82,6,Excellent,0.21,Screen time depends on work demands. Weekends are usually better. (Instagram mainly),Balanced
9668,Europe,Gen Z (18-24),9.89,3,49.67,7,Poor,-0.14,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9669,Asia-Pacific,Gen Z (18-24),10.94,2,18.98,6,Poor,0.04,Screen time depends on work demands. Weekends are usually better. (Discord mainly),Balanced
9670,LATAM,Boomer (57+),2.54,1,6.06,3,Fair,0.66,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Minimalist
9671,Asia-Pacific,Boomer (57+),3.21,2,33.74,4,Excellent,0.37,Found the right mix of subscriptions that actually add value to my life. (Cloud Storage mainly),Balanced
9672,Asia-Pacific,Gen X (41-56),4.95,4,43.44,5,Fair,0.25,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9673,Asia-Pacific,Gen X (41-56),5.8,6,63.53,7,Good,-0.63,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Balanced
9674,North America,Gen X (41-56),5.86,6,594.4567704685778,6,Good,-0.06,Screen time depends on work demands. Weekends are usually better. (Cloud Storage mainly),Balanced
9675,Asia-Pacific,Gen Z (18-24),10.25,4,33.89,7,Fair,-0.14,Screen time depends on work demands. Weekends are usually better. (YouTube Premium mainly),Balanced
9676,Asia-Pacific,Millennial (25-40),9.79,5,57.88,7,Good,-0.24,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9677,Middle East,Gen X (41-56),2.8,5,70.97,5,Excellent,-0.03,"Digital wellness is important, but finding the right balance is challenging. (Netflix mainly)",Balanced
9678,North America,Millennial (25-40),7.61,4,75.14,5,Good,-0.06,"Trying to be more mindful, but it's difficult in today's world. (Discord mainly)",Balanced
9679,Asia-Pacific,Gen Z (18-24),9.26,2,22.87,5,Good,0.24,Screen time depends on work demands. Weekends are usually better. (Spotify mainly),Balanced
9680,Europe,Boomer (57+),3.45,1,22.51,2,Good,0.76,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Minimalist
9681,Asia-Pacific,Gen X (41-56),4.13,6,61.96,5,Good,0.14,"I have too many apps, but I don't know which ones to cut. (TikTok mainly)",Balanced
9682,North America,Millennial (25-40),6.41,4,72.39,5,Fair,0.55,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
9683,Europe,Gen X (41-56),4.44,4,79.98,5,Good,-0.34,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect.",Balanced
9684,LATAM,Boomer (57+),2.59,2,15.06,3,Good,0.84,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
9685,Asia-Pacific,Gen Z (18-24),9.72,2,28.58,5,Fair,0.08,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9686,Asia-Pacific,Millennial (25-40),7.33,5,62.58,6,Fair,-0.45,Everyone's addicted but nobody talks about how bad it really is for our brains. (Discord mainly),Balanced
9687,Europe,Millennial (25-40),7.01,5,74.92,6,Good,-0.36,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect. (Email Premium mainly)",Balanced
9688,Europe,Millennial (25-40),6.96,4,72.88,6,Fair,0.19,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9689,Asia-Pacific,Gen X (41-56),6.59,4,38.93,6,Good,-0.11,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9690,LATAM,Millennial (25-40),6.72,6,58.29,6,Fair,-0.07,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9691,Middle East,Gen Z (18-24),7.39,2,19.27,4,Poor,0.38,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Balanced
9692,Asia-Pacific,Gen Z (18-24),11.88,2,25.31,7,Poor,-0.25,"I use digital tools for work and entertainment, but I try to maintain balance. (Netflix mainly)",Balanced
9693,Asia-Pacific,Gen Z (18-24),10.59,2,23.79,6,Poor,-0.01,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9694,LATAM,Millennial (25-40),5.4,5,46.12,5,Excellent,0.09,Screen time depends on work demands. Weekends are usually better.,Balanced
9695,Asia-Pacific,Gen X (41-56),5.61,3,36.47,6,Good,-0.21,"I have too many apps, but I don't know which ones to cut. (Spotify mainly)",Balanced
9696,Asia-Pacific,Gen Z (18-24),10.63,2,17.19,6,Poor,0.22,"I have too many apps, but I don't know which ones to cut.",Balanced
9697,Europe,Gen X (41-56),4.4,3,37.84,4,Good,0.07,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9698,LATAM,Gen X (41-56),3.43,6,54.82,5,Excellent,0.29,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9699,Asia-Pacific,Millennial (25-40),7.87,4,56.03,6,Good,-0.08,"Digital wellness is important, but finding the right balance is challenging. (Email Premium mainly)",Balanced
9700,LATAM,Gen X (41-56),3.99,3,32.83,4,Fair,0.19,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9701,LATAM,Gen X (41-56),5.46,3,31.47,5,Good,0.18,"Some subscriptions are useful, others are just taking up space and money.",Balanced
9702,Europe,Millennial (25-40),7.74,6,93.89,7,Poor,-0.18,"I use digital tools for work and entertainment, but I try to maintain balance. (Email Premium mainly)",Balanced
9703,Asia-Pacific,Millennial (25-40),7.29,7,80.61,7,Poor,-0.31,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9704,LATAM,Gen X (41-56),4.62,3,18.7,4,Fair,0.13,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9705,Europe,Boomer (57+),3.76,1,12.26,2,Good,0.92,Digital tools help me stay connected with family abroad. Can't imagine life without them. (TikTok mainly),Minimalist
9706,North America,Millennial (25-40),6.36,5,93.57,5,Fair,0.3,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9707,North America,Millennial (25-40),6.66,5,71.83,6,Fair,-0.1,"Digital wellness is important, but finding the right balance is challenging. (Fitness App mainly)",Balanced
9708,Asia-Pacific,Millennial (25-40),7.79,6,84.8,8,Good,-0.94,Too many ads and expensive subscriptions. I feel drained every day.,Balanced
9709,Europe,Gen Z (18-24),9.38,2,19.66,6,Good,-0.15,Screen time depends on work demands. Weekends are usually better.,Balanced
9710,Asia-Pacific,Millennial (25-40),7.76,9,120.14,8,Fair,-0.67,Too many ads and expensive subscriptions. I feel drained every day.,Balanced
9711,North America,Millennial (25-40),7.23,4,63.61,5,Good,0.07,"Trying to be more mindful, but it's difficult in today's world. (TikTok mainly)",Balanced
9712,Africa,Gen Z (18-24),6.96,4,15.51,5,Fair,0.19,"I use digital tools for work and entertainment, but I try to maintain balance. (Gaming Pass mainly)",Balanced
9713,Europe,Millennial (25-40),7.46,5,78.52,6,Fair,-0.11,"I have too many apps, but I don't know which ones to cut.",Balanced
9714,Europe,Gen Z (18-24),10.26,3,45.11,6,Poor,-0.02,"Trying to be more mindful, but it's difficult in today's world. (Email Premium mainly)",Balanced
9715,Asia-Pacific,Millennial (25-40),7.42,7,72.7,7,Fair,-0.53,Uninstalled half my apps but the habit is hard to break. Still checking constantly.,Balanced
9716,Asia-Pacific,Gen Z (18-24),12.15,3,30.04,7,Poor,-0.48,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep. (Cloud Storage mainly),Balanced
9717,Europe,Gen Z (18-24),10.92,2,33.92,7,Poor,-0.75,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect. (YouTube Premium mainly)",Balanced
9718,Europe,Gen X (41-56),6.01,3,40.53,5,Fair,-0.05,"I have too many apps, but I don't know which ones to cut. (Netflix mainly)",Balanced
9719,North America,Boomer (57+),3.37,1,26.41,3,Excellent,0.48,My sleep improved once I started digital detox after 9 PM. Game changer!,Minimalist
9720,Asia-Pacific,Gen Z (18-24),11.81,2,36.62,6,Fair,-0.05,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9721,LATAM,Millennial (25-40),5.94,4,16.55,6,Fair,-0.11,Screen time depends on work demands. Weekends are usually better. (Gaming Pass mainly),Balanced
9722,Asia-Pacific,Millennial (25-40),7.13,6,42.61690762331027,6,Fair,-0.01,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9723,Asia-Pacific,Millennial (25-40),14.11107156818911,5,63.98,5,Fair,-0.01,Screen time depends on work demands. Weekends are usually better. (Spotify mainly),Balanced
9724,LATAM,Millennial (25-40),5.37,4,33.38388739928637,5,Excellent,-0.02,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9725,North America,Millennial (25-40),7.57,4,66.26,5,Fair,-0.15,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9726,Middle East,Gen X (41-56),4.29,3,39.92,4,Fair,0.55,Using apps for meditation and fitness really improved my overall wellness.,Balanced
9727,LATAM,Gen Z (18-24),8.24,2,26.97,5,Poor,0.31,"I have too many apps, but I don't know which ones to cut.",Balanced
9728,Europe,Gen Z (18-24),9.34,3,75.6,5,Poor,0.12,"Trying to be more mindful, but it's difficult in today's world. (Email Premium mainly)",Balanced
9729,North America,Gen X (41-56),5.28,4,93.92,6,Excellent,-0.15,"Digital wellness is important, but finding the right balance is challenging. (Gaming Pass mainly)",Balanced
9730,North America,Gen X (41-56),6.56,4,56.71,6,Good,-0.13,"Digital wellness is important, but finding the right balance is challenging. (Gaming Pass mainly)",Balanced
9731,North America,Millennial (25-40),7.97,5,87.92,7,Fair,-0.59,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect. (Fitness App mainly)",Balanced
9732,LATAM,Millennial (25-40),6.91,6,54.78,7,Good,-0.66,Too many ads and expensive subscriptions. I feel drained every day. (Gaming Pass mainly),Balanced
9733,Asia-Pacific,Millennial (25-40),7.95,6,80.94,7,Fair,-0.33,"I use digital tools for work and entertainment, but I try to maintain balance. (Spotify mainly)",Balanced
9734,LATAM,Millennial (25-40),4.88,6,53.16,5,Excellent,-0.17,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9735,LATAM,Millennial (25-40),4.72,5,37.45,5,Excellent,0.22,"I have too many apps, but I don't know which ones to cut.",Balanced
9736,Asia-Pacific,Millennial (25-40),9.47,5,56.79,8,Poor,-0.46,Quality of sleep has dropped noticeably since my screen time increased. (Instagram mainly),Digital Addict
9737,Asia-Pacific,Millennial (25-40),7.37,4,41.15,6,Poor,-0.36,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect. (Fitness App mainly)",Balanced
9738,North America,Gen X (41-56),4.68,4,81.87,4,Excellent,0.43,Technology enables my creativity and professional growth. Love the digital ecosystem. (Cloud Storage mainly),Balanced
9739,Europe,Gen X (41-56),5.15,4,89.88,4,Good,0.6,Using apps for meditation and fitness really improved my overall wellness.,Balanced
9740,Asia-Pacific,Millennial (25-40),8.24,5,65.36,6,Excellent,-0.07,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9741,North America,Millennial (25-40),8.02,5,99.51,7,Good,-0.48,Quality of sleep has dropped noticeably since my screen time increased.,Balanced
9742,North America,Millennial (25-40),8.89,5,102.36,6,Fair,-0.02,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
9743,Africa,Millennial (25-40),6.73,5,34.55,5,Poor,0.44,Found the right mix of subscriptions that actually add value to my life.,Balanced
9744,Asia-Pacific,Millennial (25-40),7.15,5,52.26,5,Poor,-0.03,"I use digital tools for work and entertainment, but I try to maintain balance. (Netflix mainly)",Balanced
9745,Europe,Boomer (57+),3.52,1,13.5,3,Good,0.4,I've set healthy boundaries with screen time and feel much better now. (Email Premium mainly),Minimalist
9746,Asia-Pacific,Gen X (41-56),5.09,6,78.46,6,Good,-0.21,"I use digital tools for work and entertainment, but I try to maintain balance. (Email Premium mainly)",Balanced
9747,LATAM,Boomer (57+),2.26,1,11.89,2,Fair,0.57,Using apps for meditation and fitness really improved my overall wellness. (Gaming Pass mainly),Minimalist
9748,Europe,Gen X (41-56),4.07,4,56.18,4,Excellent,0.28,"Digital wellness is important, but finding the right balance is challenging.",Balanced
9749,North America,Boomer (57+),1.52,1,31.09,1,Excellent,0.87,I've set healthy boundaries with screen time and feel much better now. (Discord mainly),Minimalist
9750,Middle East,Gen X (41-56),4.02,3,30.51,3,Good,0.35,I've set healthy boundaries with screen time and feel much better now.,Balanced
9751,Europe,Boomer (57+),1.99,2,21.73,2,Good,0.76,Using apps for meditation and fitness really improved my overall wellness.,Balanced
9752,North America,Gen Z (18-24),10.52,3,45.23,6,Poor,-0.13,"Some subscriptions are useful, others are just taking up space and money. (Spotify mainly)",Balanced
9753,Asia-Pacific,Gen Z (18-24),9.98,2,25.56,6,Poor,0.02,"Trying to be more mindful, but it's difficult in today's world.",Balanced
9754,LATAM,Gen X (41-56),4.52,5,54.73,5,Fair,0.32,"Trying to be more mindful, but it's difficult in today's world. (Cloud Storage mainly)",Balanced
